Timestamp,SOC_Ah,Pack_Voltage,Pack_Current,Bus_Voltage,Bus_Current,Motor_Velocity,Vehicle_Velocity,PhaseC_Current,PhaseB_Current,Input_Voltage_A,Input_Current_A,Output_Voltage_A,Output_Current_A,Input_Voltage_B,Input_Current_B,Output_Voltage_B,Output_Current_B,Input_Voltage_C,Input_Current_C,Output_Voltage_C,Output_Current_C,Input_Voltage_D,Input_Current_D,Output_Voltage_D,Output_Current_D,Latitude,Longitude,Altitude,Speed,acc_X,acc_Y,acc_Z,Precharge_Contactor_Flag1,Precharge_Contactor_Flag2,Precharge_Contactor_Flag3,Precharge_Contactor_Flag4,Precharge_Contactor_Flag5,Precharge_Contactor_Flag6,Precharge_Contactor_Flag7,Precharge_Contactor_Flag8,Precharge_State_Flag1,Precharge_State_Flag2,Precharge_State_Flag3,Precharge_State_Flag4,Precharge_State_Flag5,BMS_Flag1,BMS_Flag2,BMS_Flag3,BMS_Flag4,BMS_Flag5,BMS_Flag6,BMS_Flag7,BMS_Flag8,BMS_Flag9,BMS_Flag10,BMS_Flag11,BMS_Flag12,BMS_Flag13,MC_Limit_Flag1,MC_Limit_Flag2,MC_Limit_Flag3,MC_Limit_Flag4,MC_Limit_Flag5,MC_Limit_Flag6,MC_Limit_Flag7,MC_Error_Flag1,MC_Error_Flag2,MC_Error_Flag3,MC_Error_Flag4,MC_Error_Flag5,MC_Error_Flag6,MC_Error_Flag7,MC_Error_Flag8,MC_Error_Flag9,MPPT_A_Flag1,MPPT_A_Flag2,MPPT_A_Flag3,MPPT_A_Flag4,MPPT_A_Flag5,MPPT_A_Flag6,MPPT_A_Flag7,MPPT_A_Flag8,MPPT_B_Flag1,MPPT_B_Flag2,MPPT_B_Flag3,MPPT_B_Flag4,MPPT_B_Flag5,MPPT_B_Flag6,MPPT_B_Flag7,MPPT_B_Flag8,MPPT_C_Flag1,MPPT_C_Flag2,MPPT_C_Flag3,MPPT_C_Flag4,MPPT_C_Flag5,MPPT_C_Flag6,MPPT_C_Flag7,MPPT_C_Flag8,MPPT_D_Flag1,MPPT_D_Flag2,MPPT_D_Flag3,MPPT_D_Flag4,MPPT_D_Flag5,MPPT_D_Flag6,MPPT_D_Flag7,MPPT_D_Flag8
0.0,136.50828552246094,0.0,0.0,13.365089416503906,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.015604748390614986,38.871822357177734,-5.2937270083930343e-05,0.1175377145409584,-0.00773723516613245,38.83076477050781,-2.342001062061172e-05,0.12525516748428345,-1.2375319004058838,38.85148239135742,-0.003989738412201405,0.10935582965612411,-0.005004587583243847,38.87013244628906,-1.4079726497584488e-05,0.0,0.0,0.0,0.0,0.6682104492187501,0.10538085937500001,9.61121337890625,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.354391098022461,0.0,0.0,0.0,0.0,0.0,0.125541552901268,-0.015994127839803696,38.70415496826172,-5.1878869271604344e-05,0.11943639814853668,-0.007653034757822752,38.665645599365234,-2.3639871869818307e-05,0.10827773809432983,-1.2473329305648804,38.67214584350586,-0.0034923944622278214,0.11172135174274445,-0.0049811131320893764,38.715965270996094,-1.4373828889802098e-05,0.0,0.0,0.0,0.0,0.63947021484375,0.10059082031250001,9.60163330078125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.3526029586792,0.0,0.0,0.0,0.0,0.0,0.11434197425842285,-0.016593653708696365,38.64127731323242,-4.910166535410099e-05,0.12088026106357574,-0.007609113585203886,38.61395263671875,-2.3820188289391808e-05,0.11012589186429977,-1.246932864189148,38.61689758300781,-0.0035559458192437887,0.11083097755908966,-0.005046376958489418,38.66338348388672,-1.4465751519310288e-05,0.0,0.0,0.0,0.0,0.7664062500000001,0.08861572265625,9.63755859375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.376861572265625,0.0,0.0,0.0,0.0,0.0,0.11890216916799545,-0.016354825347661972,38.43441390991211,-5.05959105794318e-05,0.11318206787109375,-0.008016652427613735,38.45093536376953,-2.3597380277351476e-05,0.1112184077501297,-1.2410894632339478,38.397884368896484,-0.0035947810392826796,0.11699867248535156,-0.004524298943579197,38.45084762573242,-1.376658838125877e-05,0.0,0.0,0.0,0.0,0.70892578125,0.052690429687500005,9.63995361328125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.357340812683105,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.01637076772749424,38.324039459228516,-5.062867421656847e-05,0.11494357883930206,-0.007926165126264095,38.34406661987305,-2.3760176190990023e-05,0.11408930271863937,-1.2385445833206177,38.301231384277344,-0.0036892988719046116,0.11726339161396027,-0.004458909388631582,38.3491325378418,-1.363438514090376e-05,0.0,0.0,0.0,0.0,0.7424560546875001,0.0622705078125,9.596843261718751,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.373374938964844,0.0,0.0,0.0,0.0,0.0,0.12102223932743073,-0.016202067956328392,38.22159957885742,-5.107164179207757e-05,0.11791793256998062,-0.007713821716606617,38.23584747314453,-2.404603765171487e-05,0.11385346949100494,-1.2400645017623901,38.18825912475586,-0.003685017116367817,0.11801660060882568,-0.004428121726959944,38.23794174194336,-1.4214636394171976e-05,0.0,0.0,0.0,0.0,0.7041357421875001,0.12214599609375,9.64474365234375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.370275497436523,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.016333188861608505,38.0642204284668,-5.149126081960276e-05,0.12017517536878586,-0.007638934999704361,38.08037185668945,-2.4107179342536256e-05,0.11408688127994537,-1.2484592199325562,38.03895950317383,-0.003744393354281783,0.11800216883420944,-0.0045663900673389435,38.08549499511719,-1.4148271475278307e-05,0.0,0.0,0.0,0.0,0.7448510742187501,0.0383203125,9.6040283203125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.376951217651367,0.0,0.0,0.0,0.0,0.0,0.12262493371963501,-0.016119515523314476,37.953346252441406,-5.153971869731322e-05,0.12606613337993622,-0.007207665126770735,37.975616455078125,-2.4211019990616478e-05,0.11648370325565338,-1.2402021884918213,37.92599105834961,-0.0038152611814439297,0.12018721550703049,-0.004289399832487106,37.97935104370117,-1.405120474373689e-05,0.0,0.0,0.0,0.0,0.641865234375,0.0814306640625,9.63755859375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.370484352111816,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.01619972102344036,37.79696273803711,-5.2420720749069005e-05,0.12732473015785217,-0.007228726986795664,37.80840301513672,-2.434368070680648e-05,0.11683984845876694,-1.2476834058761597,37.768402099609375,-0.0038598172832280397,0.120081327855587,-0.004349809139966965,37.827274322509766,-1.3808313269692007e-05,0.0,0.0,0.0,0.0,0.7520361328125,0.12693603515625002,9.647138671875,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.50828552246094,0.0,0.0,13.361751556396484,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.01618424989283085,37.53615188598633,-5.306656385073438e-05,0.12701186537742615,-0.007256250362843275,37.550270080566406,-2.454389505146537e-05,0.06854502111673355,-1.2512507438659668,37.50625228881836,-0.0022867389488965273,0.11833184957504272,-0.0045430767349898815,37.5580940246582,-1.4313576684799045e-05,0.0,0.0,0.0,0.0,0.7424560546875001,0.026345214843750003,9.6183984375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.51516723632812,140.018,0.0,13.36258602142334,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.015410981141030788,37.278316497802734,-5.219077502260916e-05,0.13079960644245148,-0.0067313360050320625,37.294857025146484,-2.3607977709616534e-05,0.0711439773440361,-1.2426607608795166,37.25584411621094,-0.0023729922249913216,0.1221725270152092,-0.0044804229401052,37.29100799560547,-1.4678729712613858e-05,0.0,0.0,0.0,0.0,0.72090087890625,0.09101074218750001,9.68306396484375,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.52333068847656,140.018,0.0,13.366519927978516,0.0,0.0,0.0,0.0,0.0,0.12607577443122864,-0.015443858690559864,37.18107986450195,-5.239763777353801e-05,0.12290889024734497,-0.007225571665912867,37.185272216796875,-2.381234480708372e-05,0.07081670314073563,-1.2415083646774292,37.1483154296875,-0.0023754325229674578,0.1204904094338417,-0.0045249005779623985,37.18843460083008,-1.4789045053476002e-05,0.0,0.0,0.0,0.0,0.7041357421875001,0.12214599609375,9.6519287109375,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.53147888183594,140.03300000000002,0.0,13.372450828552246,0.0,0.0,0.0,0.0,0.0,0.12816937267780304,-0.014923318289220333,37.0215950012207,-5.1664774218807e-05,0.12230968475341797,-0.007128950208425522,36.98762893676758,-2.3573818907607347e-05,0.11911153793334961,-1.2185372114181519,36.98925018310547,-0.003923892509192228,0.12481480091810226,-0.005317613948136568,37.023921966552734,-1.7926704458659515e-05,0.0,0.0,0.0,0.0,0.7232958984375001,0.050295410156250005,9.60642333984375,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.53965759277344,140.018,0.0,13.36488151550293,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.015076830051839352,36.915679931640625,-5.2329280151752755e-05,0.12466559559106827,-0.006997340824455023,36.88473129272461,-2.365010186622385e-05,0.12218453735113144,-1.2141598463058472,36.898773193359375,-0.004020501393824816,0.12499769032001495,-0.005039855372160673,36.92835998535156,-1.7059253877960145e-05,0.0,0.0,0.0,0.0,0.6562353515625,0.07903564453125,9.65911376953125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.5478057861328,140.018,0.0,13.370871543884277,0.0,0.0,0.0,0.0,0.0,0.13213999569416046,-0.014687903225421906,36.76971435546875,-5.278418757370673e-05,0.12836430966854095,-0.006751019041985273,36.738037109375,-2.3588356270920485e-05,0.12216289341449738,-1.2203004360198975,36.73809814453125,-0.004057788755744696,0.1264656037092209,-0.005162644665688276,36.77616500854492,-1.775326563802082e-05,0.0,0.0,0.0,0.0,0.74006103515625,0.0622705078125,9.642348632812501,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.55596923828125,140.002,0.0,13.362228393554688,0.0,0.0,0.0,0.0,0.0,-0.028800131753087044,-0.014583291485905647,36.670997619628906,-5.318380499375053e-05,0.12584955990314484,-0.006931781303137541,36.63068389892578,-2.3815051463316195e-05,0.1236284151673317,-1.2150593996047974,36.631683349609375,-0.00410070875659585,0.12730304896831512,-0.004829430487006903,36.666202545166016,-1.676751890045125e-05,0.0,0.0,0.0,0.0,0.7448510742187501,0.06945556640625,9.666298828125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.5643768310547,140.018,0.0,13.3641357421875,0.0,0.0,0.0,0.0,0.0,0.13547532260417938,-0.014481814578175545,36.51547622680664,-5.3728686907561496e-05,0.12548619508743286,-0.0069468654692173,36.52666091918945,-2.3865739422035404e-05,0.1225455179810524,-1.2152326107025146,36.48744583129883,-0.004081439692527056,0.12021128088235855,-0.005261443089693785,36.465606689453125,-1.734469333314337e-05,0.0,0.0,0.0,0.0,0.74964111328125,0.11256591796875001,9.642348632812501,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.372808456420898,0.0,0.0,0.0,0.0,0.0,-0.02881331369280815,-0.015735287219285965,33.010467529296875,-5.963382500340231e-05,0.11958799511194229,-0.007741158362478018,33.01194381713867,-2.8042868507327512e-05,0.11267431080341339,-1.2437119483947754,32.97333526611328,-0.004249930381774902,0.11371388286352158,-0.004411174450069666,33.01490020751953,-1.5193497347354423e-05,0.0,0.0,0.0,0.0,0.737666015625,0.0335302734375,9.649533691406251,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.363152503967285,0.0,0.0,0.0,0.0,0.0,0.12653540074825287,-0.016249218955636024,32.8729362487793,-6.254693289520219e-05,0.12098615616559982,-0.007641419768333435,32.87514877319336,-2.8121727154939435e-05,0.11251065880060196,-1.2386449575424194,32.83576965332031,-0.004244175273925066,0.11487138271331787,-0.00462056091055274,32.87033462524414,-1.6147392670973204e-05,0.0,0.0,0.0,0.0,0.7280859375000001,0.05987548828125,9.59205322265625,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.380318641662598,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.01617552898824215,31.53923988342285,-5.996684558340348e-05,0.12615518271923065,-0.00717227254062891,31.523279190063477,-2.8703210773528554e-05,0.12162144482135773,-1.251953363418579,31.53577995300293,-0.004828305449336767,0.078880675137043,-0.007396324072033167,31.516427993774414,-1.851183878898155e-05,0.0,0.0,0.0,0.0,0.67060546875,0.076640625,9.666298828125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.378202438354492,0.0,0.0,0.0,0.0,0.0,0.11957355588674545,-0.01607656665146351,31.41236686706543,-6.119666795711964e-05,0.13354294002056122,-0.0067254467867314816,31.39291763305664,-2.8609509172383696e-05,0.1260950267314911,-1.252785086631775,31.38820457458496,-0.005032781045883894,0.07999726384878159,-0.007273685187101364,31.3818416595459,-1.8541770259616897e-05,0.0,0.0,0.0,0.0,0.69695068359375,0.05748046875,9.596843261718751,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.371049880981445,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.015948569402098656,31.323694229125977,-6.27142726443708e-05,0.1340242475271225,-0.00664573023095727,31.298791885375977,-2.84576144622406e-05,0.10996224731206894,-1.2514938116073608,31.29340934753418,-0.004397637210786343,0.08065663278102875,-0.0072676511481404305,31.291824340820312,-1.873282417363953e-05,0.0,0.0,0.0,0.0,0.67060546875,0.07424560546875,9.59923828125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.378262519836426,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.015973804518580437,31.10517692565918,-6.257755740080029e-05,0.13407959043979645,-0.006613835226744413,31.125885009765625,-2.849012344086077e-05,0.11023177206516266,-1.253247857093811,31.07266616821289,-0.00444595655426383,0.10770019143819809,-0.00517254276201129,31.058847427368164,-1.793639785319101e-05,0.0,0.0,0.0,0.0,0.7256909179687501,0.07424560546875,9.6040283203125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.376116752624512,0.0,0.0,0.0,0.0,0.0,0.12641507387161255,-0.01571938954293728,30.973093032836914,-6.415787356672809e-05,0.1302461475133896,-0.006888508331030607,30.998737335205078,-2.8943168217665516e-05,0.11142295598983765,-1.2496956586837769,30.943500518798828,-0.004499968606978655,0.10902613401412964,-0.0050568790175020695,30.922657012939453,-1.7829384887591004e-05,0.0,0.0,0.0,0.0,0.65384033203125,0.12214599609375,9.62558349609375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.386935234069824,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.015690883621573448,30.890003204345703,-6.471008236985654e-05,0.13268384337425232,-0.006682459264993668,30.902755737304688,-2.8691756597254425e-05,0.11119194328784943,-1.2525609731674194,30.85500144958496,-0.004513844847679138,0.10985156148672104,-0.004981731064617634,30.838552474975586,-1.7745674995239824e-05,0.0,0.0,0.0,0.0,0.69216064453125,0.10777587890625001,9.57768310546875,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.381332397460938,0.0,0.0,0.0,0.0,0.0,0.127254918217659,-0.015723690390586853,30.75221824645996,-6.506577483378351e-05,0.13252021372318268,-0.006752509158104658,30.77994155883789,-2.9072309189359657e-05,0.11262859404087067,-1.2505524158477783,30.722631454467773,-0.004584501963108778,0.07193087786436081,-0.007941870018839836,30.76479148864746,-1.8568814994068816e-05,0.0,0.0,0.0,0.0,0.7280859375000001,0.0431103515625,9.6710888671875,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.3831205368042,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.015457386150956154,30.666519165039062,-6.543070048792288e-05,0.13621409237384796,-0.006419538985937834,30.683963775634766,-2.849800330295693e-05,0.11324703693389893,-1.242335319519043,30.638708114624023,-0.004591929726302624,0.07201030105352402,-0.007821937091648579,30.673175811767578,-1.8363278286415152e-05,0.0,0.0,0.0,0.0,0.756826171875,0.028740234375,9.61600341796875,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.385266304016113,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.01517969649285078,30.458166122436523,-6.687756103929132e-05,0.1169770285487175,-0.007545860949903727,30.4596004486084,-2.8979118724237196e-05,0.11704681068658829,-1.2385729551315308,30.421674728393555,-0.004765385761857033,0.07439266890287399,-0.007712044753134251,30.46335220336914,-1.883310869743582e-05,0.0,0.0,0.0,0.0,0.67300048828125,0.10538085937500001,9.59923828125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.378143310546875,0.0,0.0,0.0,0.0,0.0,0.13404588401317596,-0.015227881260216236,30.328693389892578,-6.730375025654212e-05,0.11296548694372177,-0.00782270822674036,30.281003952026367,-2.9183180231484585e-05,0.11574973911046982,-1.241119384765625,30.296100616455078,-0.004741839598864317,0.11711900681257248,-0.004366693552583456,30.332448959350586,-1.6860583855304867e-05,0.0,0.0,0.0,0.0,0.7137158203125,39.22323486328125,9.568103027343751,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.370573043823242,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.016266634687781334,30.220178604125977,-6.285130803007632e-05,0.11619974672794342,-0.007596655283123255,30.1966495513916,-2.9232694942038506e-05,0.11835110187530518,-1.2407299280166626,30.205381393432617,-0.004861443303525448,0.1175377145409584,-0.004339861683547497,30.254261016845703,-1.686034920567181e-05,0.0,0.0,0.0,0.0,0.6658154296875001,0.07424560546875,9.62558349609375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.377070426940918,0.0,0.0,0.0,0.0,0.0,0.11949656158685684,-0.016090650111436844,30.098886489868164,-6.388201290974393e-05,0.11983826011419296,-0.007405722048133612,30.0657901763916,-2.951822716568131e-05,0.11879147589206696,-1.240761160850525,30.082401275634766,-0.004899604246020317,0.1166762113571167,-0.004315781872719526,30.1151123046875,-1.6720809071557596e-05,0.0,0.0,0.0,0.0,0.6274951171875001,0.07424560546875,9.613608398437501,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.6722412109375,0.0,0.0,13.37602710723877,0.0,0.0,0.0,0.0,0.0,-0.028814632445573807,-0.016111213713884354,30.015424728393555,-6.447864143410698e-05,0.12216048687696457,-0.007298474200069904,29.983545303344727,-2.9735814678133465e-05,0.11750884354114532,-1.2474733591079712,29.99106216430664,-0.004887761082500219,0.11836311966180801,-0.004310397896915674,30.042587280273438,-1.6982296074274927e-05,0.0,0.0,0.0,0.0,0.641865234375,0.09580078125000001,9.5944482421875,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
